Order ID,Date,Status,Category,Qty,Amount,ship-state,Total revenue,Cost,Profit Margin,Profit
406-2403215-8361103,2024-11-25,Shipped - Delivered to Buyer,Set,1,999,KARNATAKA,999,389.6,61,609.4
407-5124083-2725136,2024-11-25,Shipped,Set,1,682,UTTAR PRADESH,682,338.71,50.34,343.29
171-4644162-9093116,2024-11-25,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
406-3078054-1755513,2024-11-25,Shipped,kurta,1,484,UTTAR PRADESH,484,276.81,42.81,207.19
403-7042175-3905937,2024-11-25,Shipped,kurta,5,499,WEST BENGAL,2495,1145.15,54.1,1349.85
408-3870331-6287517,2024-11-25,Shipped,kurta,1,399,UTTARAKHAND,399,207.19,,191.81
403-5725327-6264327,2024-11-25,Shipped,Top,1,463,UTTAR PRADESH,463,200.78,56.63,262.22
407-5443024-5233168,2024-11-25,Cancelled,Set,,0,TELANGANA,,0,,0
405-3441326-1516368,2024-11-25,Shipped,Top,,518,WEST BENGAL,,328.06,,189.94
405-4059216-4541150,2024-11-25,Shipped,Set,1,597,TELANGANA,597,391,34.51,206
405-6880044-2861120,2024-11-25,Shipped,kurta,1,517,RAJASTHAN,517,231.08,55.3,285.92
404-9760385-9109154,2024-11-25,Shipped,kurta,1,329,TELANGANA,329,103.06,68.67,225.94
407-8580022-5578715,2024-11-25,Shipped - Delivered to Buyer,Western Dress,1,,HARYANA,,469.05,36.96,274.95
404-6680046-0839536,2024-11-25,Shipped - Delivered to Buyer,Western Dress,1,744,TAMIL NADU,744,472.46,36.5,271.54
171-6655820-6440356,2024-11-25,Shipped,Set,2,2130,MAHARASHTRA,4260,2393.81,43.81,1866.19
171-4607096-6413920,2024-11-26,Shipped - Delivered to Buyer,Set,1,563,MAHARASHTRA,563,169.25,69.94,393.75
406-7586136-6520337,2024-11-26,Shipped - Delivered to Buyer,Western Dress,1,791,UTTARAKHAND,791,507.91,35.79,283.09
406-0177436-6731556,2024-11-26,Shipped,kurta,1,406,TELANGANA,406,209.57,48.38,196.43
407-8466904-3461908,2024-11-26,Shipped,Top,1,,MAHARASHTRA,,135.94,64.87,251.06
408-3113070-0750756,2024-11-26,Shipped,Set,1,597,MAHARASHTRA,597,403.1,32.48,193.9
407-2974257-4781134,2024-11-26,Shipped,Set,1,824,MAHARASHTRA,824,533.43,35.26,290.57
402-2207276-9869933,2024-11-26,Shipped,Set,7,1140,TELANGANA,7980,2618.16,42.58,3480.515168
406-7680255-6117120,2024-11-26,Shipped,kurta,1,399,TELANGANA,399,195.92,50.9,203.08
404-5539778-0029904,2024-11-26,Shipped,Set,1,563,ASSAM,563,297.91,47.09,265.09
402-0043314-1059527,2024-11-26,Cancelled,Western Dress,1,744,MADHYA PRADESH,744,318.78,,425.22
402-4393761-0311520,2024-11-26,Shipped,kurta,1,363,TAMIL NADU,363,113.47,68.74,249.53
406-6199849-7523514,2024-11-26,Shipped,kurta,1,406,KERALA,406,125.38,,280.62
402-9339129-6219537,2024-11-26,Cancelled,Set,1,654,KARNATAKA,654,388.54,40.59,265.46
171-4638481-6326716,2024-11-26,Shipped,kurta,4,364,UTTAR PRADESH,1456,147.66,,313.5562097
408-5011528-8276347,2024-11-26,Shipped,Set,1,563,UTTAR PRADESH,563,213.54,62.07,349.46
408-5011528-8276347,2024-11-26,Shipped,Set,1,563,UTTAR PRADESH,563,213.54,62.07,349.46
171-8452330-4756317,2024-11-26,Shipped,Top,1,432,MAHARASHTRA,432,254.59,41.07,177.41
407-5633625-6970741,2024-11-26,Shipped,kurta,0,685,TAMIL NADU,0,0,,0
403-0104882-7373900,2024-11-26,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
407-6283946-7749133,2024-11-26,Shipped,Ethnic Dress,1,845,KARNATAKA,845,294.77,65.12,550.23
403-4367956-2849158,2024-11-26,Shipped,kurta,1,368,DELHI,368,197.19,46.42,170.81
408-7138000-9728362,2024-11-26,Shipped,Set,1,1033,NAGALAND,1033,451.29,56.31,581.71
171-4350114-4299568,2024-11-26,Shipped - Delivered to Buyer,Top,,399,MAHARASHTRA,,162.28,59.33,236.72
403-4337144-0984323,2024-11-26,Cancelled,Top,0,0,JAMMU & KASHMIR,0,0,,0
406-7792526-4685142,2024-11-26,Shipped,Set,1,563,TELANGANA,563,269.99,,293.01
406-9941718-1734719,2024-11-26,Shipped - Delivered to Buyer,kurta,3,544,KARNATAKA,1632,337.54,37.95,345.4191849
407-4063876-9566742,2024-11-26,Shipped,Western Dress,1,721,TELANGANA,721,495.76,31.24,225.24
403-0104882-7373900,2024-11-26,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
407-1515930-8661921,2024-11-26,Shipped,Set,1,1099,WEST BENGAL,1099,766.42,30.26,332.58
406-8413944-2634744,2024-11-26,Shipped,kurta,,353,TELANGANA,,198.74,43.7,154.26
402-0150402-0900371,2024-11-26,Shipped,Western Dress,1,721,MADHYA PRADESH,721,308.62,57.2,412.38
402-4774686-7773937,2024-11-26,Shipped - Delivered to Buyer,Top,1,339,TELANGANA,339,142.83,57.87,196.17
406-6711228-7576354,2024-11-26,Cancelled,Western Dress,1,791,KARNATAKA,791,543.06,31.35,247.94
406-2849582-6531553,2024-11-26,Shipped,Top,1,,UTTAR PRADESH,,244.01,52.34,267.99
171-3953233-6135505,2024-11-27,Shipped,kurta,8,399,UTTAR PRADESH,3192,995.43,58.42,2547.812562
406-6180074-2350757,2024-11-27,Shipped,Set,1,1115,KARNATAKA,1115,548.84,,566.16
171-1887627-9813158,2024-11-27,Shipped,kurta,,,ANDHRA PRADESH,,202.64,46.11,173.36
405-3036350-8089120,2024-11-27,Shipped,kurta,1,795,Gujarat,795,524.41,34.04,270.59
408-3870331-6287517,2024-11-27,Shipped,kurta,1,399,UTTARAKHAND,399,207.19,,191.81
408-4069830-3819562,2024-11-27,Shipped,Set,1,684,WEST BENGAL,684,469.85,31.31,214.15
402-8746990-6412346,2024-11-27,Shipped,kurta,1,442,TAMIL NADU,442,249.07,43.65,192.93
404-8494550-5860325,2024-11-27,Shipped,Set,1,666,KARNATAKA,666,366.55,44.96,299.45
403-2079921-1244300,2024-11-27,Cancelled,kurta,8,475,MADHYA PRADESH,3800,1502.85,60.45,2297.15
407-4737202-9096304,2024-11-27,Shipped - Delivered to Buyer,Western Dress,1,725,BIHAR,725,335.05,53.79,389.95
406-8879861-2081117,2024-11-27,Shipped,kurta,1,399,ASSAM,399,149.04,62.65,249.96
405-1879750-2639521,2024-11-27,Shipped - Delivered to Buyer,kurta,1,725,TAMIL NADU,725,306.87,57.67,418.13
407-1672316-3245939,2024-11-27,Shipped,kurta,1,319,TAMIL NADU,319,119.32,62.6,199.68
408-7698765-2294756,2024-11-27,Shipped - Delivered to Buyer,Set,1,1338,MAHARASHTRA,1338,926.45,30.76,411.55
408-5748499-6859555,2024-11-27,Shipped,Set,1,653,CHANDIGARH,653,437.1,33.06,215.9
171-3049339-2085136,2024-11-27,Shipped,kurta,1,375,ASSAM,375,154.57,58.78,220.43
402-7944191-1869101,2024-11-27,Shipped,Top,1,493,KARNATAKA,493,238.96,,254.04
406-4878137-1126707,2024-11-27,Shipped,kurta,1,517,MAHARASHTRA,517,258.65,49.97,258.35
407-6401192-4057954,2024-11-27,Shipped,Top,4,426,KARNATAKA,1704,237.17,44.33,338.1399788
404-2262140-4696366,2024-11-27,Shipped,kurta,1,518,MAHARASHTRA,518,313.93,,204.07
171-6222676-0740318,2024-11-27,Shipped,kurta,1,435,DELHI,435,234.64,46.06,200.36
171-6833843-5473114,2024-11-27,Shipped,kurta,1,487,Gujarat,487,221.38,54.54,265.62
171-3505516-3505949,2024-11-27,Shipped,Set,1,591,MAHARASHTRA,591,304.14,48.54,286.86
406-6199849-7523514,2024-11-27,Shipped,kurta,1,406,KERALA,406,125.38,,280.62
408-9405529-3743511,2024-11-27,Shipped,kurta,1,399,TELANGANA,399,196.66,50.71,202.34
406-6711228-7576354,2024-11-27,Cancelled,Western Dress,1,791,KARNATAKA,791,543.06,31.35,247.94
402-2860689-5652319,2024-11-27,Shipped,Western Dress,1,744,MADHYA PRADESH,744,471.08,36.68,272.92
402-3621298-2630741,2024-11-27,Cancelled,Set,1,654,KARNATAKA,654,264.61,,389.39
406-7779874-9136347,2024-11-27,Shipped,Set,1,1115,UTTARAKHAND,1115,439.73,60.56,675.27
406-9021273-9221106,2024-11-27,Shipped,Western Dress,1,690,ASSAM,690,242.71,64.82,447.29
405-4908072-0260360,2024-11-27,Shipped - Delivered to Buyer,kurta,1,579,KARNATAKA,579,404.69,,174.31
408-3113070-0750756,2024-11-27,Shipped,Set,1,597,MAHARASHTRA,597,403.1,32.48,193.9
405-1879750-2639521,2024-11-27,Shipped - Delivered to Buyer,kurta,1,725,TAMIL NADU,725,306.87,57.67,418.13
405-1152015-7333945,2024-11-27,Shipped,Set,1,888,BIHAR,888,515.65,41.93,372.35
171-5719664-5449151,2024-11-27,Cancelled,Set,1,597,KARNATAKA,597,199.01,66.66,397.99
405-2142542-0941949,2024-11-28,Shipped,kurta,,363,TELANGANA,,180.34,50.32,182.66
403-8255889-7526765,2024-11-28,Shipped,kurta,1,635,BIHAR,635,402.4,36.63,232.6
171-3505516-3505949,2024-11-28,Shipped,Set,1,591,MAHARASHTRA,591,304.14,48.54,286.86
404-9632124-1107550,2024-11-28,Shipped - Delivered to Buyer,Set,1,1233,ANDHRA PRADESH,1233,515.35,58.2,717.65
402-2207276-9869933,2024-11-28,Shipped,Set,7,1140,TELANGANA,7980,2618.16,42.58,3480.515168
406-5648244-8317954,2024-11-28,Shipped,Top,1,487,DELHI,487,236.74,51.39,250.26
403-6442534-2769112,2024-11-28,Cancelled,Top,0,0,UTTAR PRADESH,0,0,,0
402-3660716-8589107,2024-11-28,Shipped - Delivered to Buyer,kurta,1,471,KERALA,471,172.91,63.29,298.09
408-3416118-1167564,2024-11-28,Shipped,Set,1,999,ARUNACHAL PRADESH,999,673.02,,325.98
171-1305077-2813934,2024-11-28,Shipped,kurta,1,376,TELANGANA,376,148.96,,227.04
407-3554912-7244363,2024-11-28,Shipped,kurta,1,685,ASSAM,685,216.88,68.34,468.12
405-0483874-0889137,2024-11-28,Shipped,Set,4,563,UTTAR PRADESH,2252,736.67,67.29,1515.33
404-1508602-9433941,2024-11-28,Shipped,Set,1,696,WEST BENGAL,696,227.31,67.34,468.69
406-9638549-1733961,2024-11-28,Shipped,Set,,517,KARNATAKA,,310.82,,206.18
406-6711228-7576354,2024-11-28,Cancelled,Western Dress,1,791,KARNATAKA,791,543.06,31.35,247.94
403-9950518-0349133,2024-11-28,Cancelled,kurta,0,0,TELANGANA,0,0,,0
405-0882561-5952340,2024-11-28,Shipped,Set,1,692,WEST BENGAL,692,317.02,54.19,374.98
171-9040274-9291563,2024-11-28,Shipped,Western Dress,1,791,TAMIL NADU,791,410.55,,380.45
402-9580874-3525948,2024-11-28,Shipped,Set,4,696,KERALA,2784,356.64,48.76,560.6176872
171-6222676-0740318,2024-11-28,Shipped,kurta,1,435,DELHI,435,234.64,46.06,200.36
406-3397500-8084361,2024-11-28,Shipped,kurta,1,399,KARNATAKA,399,255.37,36,143.63
403-2256919-4846738,2024-11-28,Shipped - Delivered to Buyer,Western Dress,1,825,KARNATAKA,825,394.92,52.13,430.08
408-3113070-0750756,2024-11-28,Shipped,Set,1,597,MAHARASHTRA,597,403.1,32.48,193.9
402-8078642-8565124,2024-11-28,Cancelled,kurta,0,0,ODISHA,0,0,,0
171-6845071-0336346,2024-11-28,Shipped,Set,5,788,MAHARASHTRA,3940,2545.72,35.39,1394.28
402-3621298-2630741,2024-11-28,Cancelled,Set,1,654,KARNATAKA,654,264.61,,389.39
402-8519791-3706738,2024-11-28,Shipped,Set,,852,DELHI,,11545.63,58.94,16570.37
408-3917043-5314763,2024-11-28,Shipped,Set,1,1146,ANDHRA PRADESH,1146,738.2,35.58,407.8
402-5302912-6805151,2024-11-28,Shipped - Delivered to Buyer,Western Dress,,725,TELANGANA,,494.2,31.83,230.8
405-4461562-9113959,2024-11-28,Shipped,Set,1,909,JHARKHAND,909,530.05,41.69,378.95
404-2262140-4696366,2024-11-28,Shipped,kurta,1,518,MAHARASHTRA,518,313.93,,204.07
405-0882561-5952340,2024-11-29,Shipped,Set,1,692,WEST BENGAL,692,317.02,54.19,374.98
407-3742007-3242711,2024-11-29,Shipped,kurta,1,517,TELANGANA,517,190.16,63.22,326.84
406-0272200-7784379,2024-11-29,Shipped,Set,1,666,TAMIL NADU,666,221.63,66.72,444.37
403-0104882-7373900,2024-11-29,Cancelled,Western Dress,1,807,Gujarat,807,526.68,34.74,280.32
407-6599093-6553153,2024-11-29,Shipped - Delivered to Buyer,Bottom,3,377,WEST BENGAL,1131,174.76,,392.8298906
402-3628566-9688333,2024-11-29,Shipped,Set,1,,MAHARASHTRA,,369.58,43.49,284.42
403-1477057-8253913,2024-11-29,Shipped,Western Dress,1,825,KERALA,825,541.14,34.41,283.86
405-3441326-1516368,2024-11-29,Shipped,Top,,518,WEST BENGAL,,328.06,,189.94
408-6046797-8945127,2024-11-29,Shipped,Set,1,599,WEST BENGAL,599,231.93,61.28,367.07
407-5776821-9327552,2024-11-29,Shipped,Set,1,1133,MAHARASHTRA,1133,416.4,63.25,716.6
407-7173744-5333154,2024-11-29,Shipped - Delivered to Buyer,kurta,1,497,DELHI,497,347.87,30.01,149.13
407-2307966-4961113,2024-11-29,Shipped,kurta,1,442,KARNATAKA,442,234.61,,207.39
171-3625443-6505905,2024-11-29,Shipped,Western Dress,1,725,KERALA,725,261.68,63.91,463.32
171-6222676-0740318,2024-11-29,Shipped,kurta,1,435,DELHI,435,234.64,46.06,200.36
402-0294212-5431551,2024-11-29,Shipped,kurta,1,399,UTTAR PRADESH,399,254.01,36.34,144.99
407-6401192-4057954,2024-11-29,Shipped,Top,4,426,KARNATAKA,1704,237.17,44.33,338.1399788
405-3594372-1614709,2024-11-29,Shipped,,1,852,UTTAR PRADESH,852,424.9,50.13,427.1
406-8961316-8137943,2024-11-29,Shipped - Delivered to Buyer,Set,1,597,ASSAM,597,329.23,44.85,267.77
405-9144614-1601126,2024-11-29,Shipped - Delivered to Buyer,kurta,1,533,TELANGANA,533,208.09,,324.91
405-1152015-7333945,2024-11-29,Shipped,Set,1,888,BIHAR,888,515.65,41.93,372.35
405-5957858-1051546,2024-11-29,Shipped,Set,1,886,KARNATAKA,886,447.25,49.52,438.75
403-4965581-9520319,2024-11-29,Shipped - Delivered to Buyer,kurta,,544,ANDHRA PRADESH,,0,,0
406-9021273-9221106,2024-11-29,Shipped,Western Dress,1,690,ASSAM,690,242.71,64.82,447.29
171-5810429-4493110,2024-11-29,Shipped,Set,1,582,WEST BENGAL,582,199.11,,382.89
402-4030358-5835511,2024-11-29,Shipped - Delivered to Buyer,kurta,,458,HARYANA,,138.6,69.74,319.4
406-0218328-1773963,2024-11-29,Cancelled,kurta,0,0,TAMIL NADU,0,0,,0
403-4367956-2849158,2024-11-29,Shipped,kurta,1,487,DELHI,487,285.89,41.3,201.11
407-5875767-6399551,2024-11-29,Shipped,Set,1,1112,TELANGANA,1112,585.36,47.36,526.64
171-2705563-6985105,2024-11-29,Shipped,Set,6,692,NAGALAND,4152,1514.96,63.51,2637.04
406-5406738-7113145,2024-11-29,Shipped,Set,1,788,DELHI,788,475.73,39.63,312.27
408-1830318-0357940,2024-11-30,Shipped,kurta,1,399,HARYANA,399,201.22,49.57,197.78
171-6833843-5473114,2024-11-30,Shipped,kurta,1,487,Gujarat,487,221.38,54.54,265.62
404-7491342-1035558,2024-11-30,Shipped,Set,1,1463,MAHARASHTRA,1463,703.51,51.91,759.49
402-8019936-6115500,2024-11-30,Cancelled,Set,,654,KARNATAKA,,403.93,38.24,250.07
403-6190683-2687538,2024-11-30,Shipped,Western Dress,1,791,Gujarat,791,293.22,62.93,497.78
407-2189901-7515567,2024-11-30,Shipped - Delivered to Buyer,Set,1,631,KARNATAKA,631,313.47,,317.53
171-4647176-6456305,2024-11-30,Shipped,Set,1,626,MAHARASHTRA,626,310.35,50.42,315.65
405-9112089-3379536,2024-11-30,Cancelled,kurta,,0,MAHARASHTRA,,0,,0
402-3621298-2630741,2024-11-30,Cancelled,Set,1,654,KARNATAKA,654,264.61,,389.39
408-7698765-2294756,2024-11-30,Shipped - Delivered to Buyer,Set,1,1338,MAHARASHTRA,1338,926.45,30.76,411.55
407-3554912-7244363,2024-11-30,Shipped,kurta,1,685,ASSAM,685,216.88,68.34,468.12
404-1490984-4578765,2024-11-30,Shipped,Set,,824,UTTAR PRADESH,,321.3,61.01,502.7
171-3305587-5364338,2024-11-30,Shipped,kurta,,348,TELANGANA,,201.89,41.99,146.11
406-2403215-8361103,2024-11-30,Shipped - Delivered to Buyer,Set,1,999,KARNATAKA,999,389.6,61,609.4
406-0715107-8168308,2024-11-30,Shipped,Set,1,1186,UTTARAKHAND,1186,800.74,32.48,385.26
402-0048138-1845122,2024-11-30,Shipped,Set,,1115,NAGALAND,,366.35,67.14,748.65
171-2842936-5423534,2024-11-30,Shipped,Top,4,487,KARNATAKA,1948,280.44,,297.3053138
404-7426070-1355530,2024-11-30,Shipped,kurta,4,329,TELANGANA,1316,110.31,,336.8334566
171-6336729-6763536,2024-11-30,Cancelled,Set,1,626,KARNATAKA,626,330.75,47.16,295.25
407-6146457-8788352,2024-11-30,Shipped,Western Dress,1,725,BIHAR,725,477.3,34.17,247.7
402-0503400-6235514,2024-11-30,Shipped,Set,1,736,TAMIL NADU,736,464,36.96,272
402-2105140-3584364,2024-11-30,Shipped,kurta,1,375,KARNATAKA,375,221.55,40.92,153.45
405-0286717-7761132,2024-11-30,Shipped,kurta,6,299,TELANGANA,1794,865.27,51.77,928.73
402-3621298-2630741,2024-12-01,Cancelled,Set,1,654,KARNATAKA,654,264.61,,389.39
405-9112089-3379536,2024-12-01,Cancelled,kurta,,0,MAHARASHTRA,,0,,0
404-8745561-3169903,2024-12-01,Shipped,kurta,5,379,UTTAR PRADESH,1895,703.47,62.88,1191.53
408-2759943-9849959,2024-12-01,Shipped,Set,1,1338,WEST BENGAL,1338,826.94,38.2,511.06
407-6599093-6553153,2024-12-01,Shipped - Delivered to Buyer,Bottom,3,377,WEST BENGAL,1131,174.76,,392.8298906
408-7310428-6047538,2024-12-01,Shipped,Western Dress,1,859,KARNATAKA,859,554.93,35.4,304.07
407-8466904-3461908,2024-12-01,Shipped,Top,1,,MAHARASHTRA,,135.94,64.87,251.06
402-8019936-6115500,2024-12-01,Cancelled,Set,,654,KARNATAKA,,403.93,38.24,250.07
408-2114413-6089906,2024-12-01,Shipped,Set,,680,BIHAR,,287.63,57.7,392.37
405-6480932-8759528,2024-12-01,Shipped,Set,1,1146,KARNATAKA,1146,534.3,53.38,611.7
171-0293372-4913973,2024-12-01,Cancelled,Set,0,0,KARNATAKA,0,0,,0
408-3475592-6193128,2024-12-01,Shipped,kurta,1,399,KARNATAKA,399,224.64,43.7,174.36
406-1530134-2105912,2024-12-01,Shipped,kurta,1,518,KARNATAKA,518,333.01,35.71,184.99
402-4646784-8411501,2024-12-01,Shipped - Delivered to Buyer,kurta,1,471,HARYANA,471,196.3,58.32,274.7
405-0732969-3941948,2024-12-01,Shipped - Delivered to Buyer,Set,1,583,WEST BENGAL,583,210.33,63.92,372.67
403-5725327-6264327,2024-12-01,Shipped,Top,1,463,UTTAR PRADESH,463,200.78,56.63,262.22
171-6876154-6233146,2024-12-01,Shipped,Set,1,759,WEST BENGAL,759,353.03,53.49,405.97
171-6867266-8495534,2024-12-01,Shipped,Set,,597,KARNATAKA,,343.32,,253.68
407-1672316-3245939,2024-12-01,Shipped,kurta,1,319,TAMIL NADU,319,119.32,62.6,199.68
406-7807733-3785945,2024-12-01,Shipped - Delivered to Buyer,kurta,1,399,TELANGANA,399,179.14,55.1,219.86
402-2207276-9869933,2024-12-01,Shipped,Set,7,1140,TELANGANA,7980,2618.16,42.58,3480.515168
171-1224053-5752314,2024-12-01,Cancelled,Top,0,463.81,KARNATAKA,0,0,,0
171-1425554-3718756,2024-12-01,Shipped,Western Dress,6,744,KARNATAKA,4464,2136.52,52.14,2327.48
403-4367956-2849158,2024-12-01,Shipped,kurta,1,368,DELHI,368,197.19,46.42,170.81
406-6386989-1689108,2024-12-01,Shipped - Delivered to Buyer,Set,1,,WEST BENGAL,,469.45,47.13,418.55
407-4097885-3129958,2024-12-01,Shipped - Delivered to Buyer,Top,1,387,MAHARASHTRA,387,201.82,,185.18
406-0974406-3179521,2024-12-02,Shipped,kurta,6,458,TAMIL NADU,2748,1279.23,,1468.77
403-2079921-1244300,2024-12-02,Cancelled,kurta,8,475,MADHYA PRADESH,3800,1502.85,60.45,2297.15
404-1856281-9996319,2024-12-02,Shipped - Delivered to Buyer,Western Dress,1,472,MADHYA PRADESH,472,253.41,46.31,218.59
171-4644162-9093116,2024-12-02,Shipped - Delivered to Buyer,kurta,1,399,UTTAR PRADESH,399,276.15,30.79,122.85
406-8271099-5133911,2024-12-02,Shipped,kurta,,345,KARNATAKA,,149.96,56.53,195.04
406-8961316-8137943,2024-12-02,Shipped - Delivered to Buyer,Set,1,597,ASSAM,597,329.23,44.85,267.77
402-1752649-2274748,2024-12-02,Shipped,kurta,,390,KARNATAKA,,132.21,,257.79
402-1465437-0579556,2024-12-02,Shipped - Delivered to Buyer,kurta,1,517,ODISHA,517,243.53,52.9,273.47
407-5766340-7411567,2024-12-02,Shipped,kurta,1,399,Gujarat,399,266.51,33.21,132.49
405-4059216-4541150,2024-12-02,Shipped,Set,1,597,TELANGANA,597,391,34.51,206
402-0503400-6235514,2024-12-02,Shipped,Set,1,736,TAMIL NADU,736,464,36.96,272
171-1305077-2813934,2024-12-02,Shipped,kurta,1,376,TELANGANA,376,148.96,,227.04
171-6876154-6233146,2024-12-02,Shipped,Set,1,759,WEST BENGAL,759,353.03,53.49,405.97
406-7792526-4685142,2024-12-02,Shipped,Set,1,563,TELANGANA,563,269.99,,293.01
402-8746990-6412346,2024-12-02,Shipped,kurta,1,442,TAMIL NADU,442,249.07,43.65,192.93
403-0104882-7373900,2024-12-02,Cancelled,Western Dress,1,807,Gujarat,807,261.21,67.63,545.79
402-0589123-6183541,2024-12-02,Shipped,Set,1,582,MAHARASHTRA,582,342.26,41.19,239.74
406-3984186-5973150,2024-12-02,Shipped,Set,1,788,TAMIL NADU,788,386.73,50.92,401.27
402-9532672-5385917,2024-12-02,Shipped,kurta,1,399,TAMIL NADU,399,136.06,65.9,262.94
405-4059216-4541150,2024-12-02,Shipped,Set,1,597,TELANGANA,597,391,34.51,206
408-3478480-0881162,2024-12-02,Shipped,Set,1,1126,UTTAR PRADESH,1126,608.29,45.98,517.71
171-3049339-2085136,2024-12-02,Shipped,kurta,1,375,ASSAM,375,154.57,58.78,220.43
171-9620288-8918704,2024-12-02,Cancelled,Set,0,0,UTTARAKHAND,0,0,,0
171-4312987-5366767,2024-12-02,Shipped,Set,,666,BIHAR,,404.91,,261.09
407-5124083-2725136,2024-12-02,Shipped,Set,1,682,UTTAR PRADESH,682,338.71,50.34,343.29
405-2788163-4515521,2024-12-02,Shipped - Delivered to Buyer,kurta,1,342,MADHYA PRADESH,342,145.96,57.32,196.04
402-3595365-1666728,2024-12-02,Cancelled,Set,3,899,UTTAR PRADESH,2697,1261.24,53.24,1435.76
402-2155477-9353103,2024-12-02,Shipped,Set,1,1173,ODISHA,1173,819.78,30.11,353.22
402-7595162-9129931,2024-12-03,Shipped,Set,1,788,MAHARASHTRA,788,246.14,68.76,541.86
405-2072502-4089911,2024-12-03,Shipped,Set,1,599,HARYANA,599,269.51,,329.49
405-8692900-3888310,2024-12-03,Shipped,kurta,1,399,KARNATAKA,399,270.36,32.24,128.64
402-0503400-6235514,2024-12-03,Shipped,Set,1,736,TAMIL NADU,736,464,36.96,272
405-2788163-4515521,2024-12-03,Shipped - Delivered to Buyer,kurta,1,342,MADHYA PRADESH,342,145.96,57.32,196.04
408-5011528-8276347,2024-12-03,Shipped,Set,1,563,UTTAR PRADESH,563,213.54,62.07,349.46
407-4936046-5852304,2024-12-03,Cancelled,Set,0,1058.93,HARYANA,0,0,,0
402-1706149-0949104,2024-12-03,Shipped,kurta,1,534,MAHARASHTRA,534,251.03,52.99,282.97
407-9863928-5979501,2024-12-03,Shipped - Delivered to Buyer,kurta,1,353,KERALA,353,118.32,66.48,234.68
171-1584788-8864335,2024-12-03,Shipped - Delivered to Buyer,Set,,,MAHARASHTRA,,742.52,32.44,356.48
171-3953233-6135505,2024-12-03,Shipped,kurta,8,399,UTTAR PRADESH,3192,995.43,58.42,2547.812562
402-6566640-5417947,2024-12-03,Shipped,Western Dress,1,771,TELANGANA,771,489.95,36.45,281.05
408-3874942-9917143,2024-12-03,Shipped,Set,1,1126,UTTAR PRADESH,1126,724.64,35.64,401.36
406-3078054-1755513,2024-12-03,Shipped,kurta,1,484,UTTAR PRADESH,484,276.81,42.81,207.19
408-8009772-6580317,2024-12-03,Shipped,Top,1,387,WEST BENGAL,387,177.09,54.24,209.91
402-3660716-8589107,2024-12-03,Shipped - Delivered to Buyer,kurta,1,471,KERALA,471,172.91,63.29,298.09
406-9021273-9221106,2024-12-03,Shipped,Western Dress,1,690,ASSAM,690,242.71,64.82,447.29
171-3505516-3505949,2024-12-03,Shipped,Set,1,591,MAHARASHTRA,591,304.14,48.54,286.86
406-9941718-1734719,2024-12-03,Shipped - Delivered to Buyer,kurta,3,544,KARNATAKA,1632,337.54,37.95,345.4191849
407-7173744-5333154,2024-12-03,Shipped - Delivered to Buyer,kurta,1,497,DELHI,497,347.87,30.01,149.13
408-4547464-4180323,2024-12-03,Shipped - Delivered to Buyer,kurta,5,0,ODISHA,0,0,,0
403-4242957-8599555,2024-12-03,Shipped,kurta,1,399,KERALA,399,166.84,58.19,232.16
402-6885004-6990731,2024-12-03,Shipped,Set,3,626,TAMIL NADU,1878,329.21,47.41,491.5876856
403-0906375-2269150,2024-12-03,Cancelled,kurta,1,475,MADHYA PRADESH,475,172.75,63.63,302.25
408-4069830-3819562,2024-12-03,Shipped,Set,,1186,WEST BENGAL,,418.95,64.68,767.05
407-5875767-6399551,2024-12-03,Shipped,Set,1,1112,TELANGANA,1112,585.36,47.36,526.64
171-8027093-8553945,2024-12-03,Shipped,kurta,1,399,UTTARAKHAND,399,182.59,54.24,216.41
